Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category,-log10(P)
PRAM1,-1.147016965,6.081387276,19.26308417,4.52e-05,0.00011236338028169014,4.5300003603492165,946,3.2716387339999997,Downregulated,3.949375204183852
SRRM5,-1.097184491,1.360445264,20.94486449,2.34e-05,7.468535262206148e-05,4.527822077816482,947,3.4199653160000003,Downregulated,4.126764564170714
PARPBP,1.138116848,0.697285536,19.55107344,4.07e-05,0.00010533064516129031,4.526797457518279,948,3.2953163119999997,Upregulated,3.9774452557074174
LRRC46,-1.019283788,0.376836492,24.08473181,7.16e-06,3.6314367816091954e-05,4.52554001708729,949,3.673613654,Downregulated,4.439921511914884
ID3,-1.336991427,1.04601933,15.048018099999998,0.000257608,0.0004125935753176044,4.525017454393129,950,2.8073403710000004,Downregulated,3.3844775389073076
CTSF,-1.217735891,2.6799203780000003,17.37458856,9.71e-05,0.00019321476888387826,4.522622000306276,951,3.071823261,Downregulated,3.71395968019988
BLTP3A,1.067149301,3.496998029,21.88344827,1.62e-05,5.7880566801619435e-05,4.522010186803313,952,3.506052565,Upregulated,4.237467224657174
H4C4,1.4763741000000001,0.062391889000000006,13.03064868,0.000618726,0.0008660201348136399,4.521354358418925,953,2.546127443,Upregulated,3.0624720105960437
UBA52,-1.038963757,9.682298937999999,23.04452123,1.04e-05,4.455339805825243e-05,4.5206551169119535,954,3.603700716,Downregulated,4.351119167010513
UFSP1,-1.122640505,-0.998041685,19.99028273,3.43e-05,9.415163297045101e-05,4.519943928011391,955,3.33202044,Downregulated,4.02617214315761
FAT4,1.6562937169999998,-1.592928656,10.93205714,0.00150487,0.0018678590365682137,4.519455626618148,956,2.269598029,Upregulated,2.728655902169403
PPP1R16A,-1.1847197729999999,0.684809807,18.17883847,7.049999999999999e-05,0.0001540006188118812,4.516717518718387,957,3.155792973,Downregulated,3.812477534059346
RPS4X,-1.111204743,9.910754711000001,20.23526544,3.0799999999999996e-05,8.739871382636655e-05,4.5098188472896,958,3.358508446,Downregulated,4.058494958466533
CNPY3,-1.015095783,8.299588861,24.08194648,7.05e-06,3.617223837209302e-05,4.508674417224715,959,3.6766266830000003,Downregulated,4.44162461585629
HRAS,-1.273504626,2.8095854960000004,16.08971854,0.000165416,0.000289929731876862,4.505286543325529,960,2.929445302,Downregulated,3.5377072460870114
OR1J2,2.17181743,-1.85348009,7.449846592999999,0.007837941,0.008450803827122785,4.502399013636172,961,1.715799204,Upregulated,2.0731019796798353
MAPK6,1.0435942759999999,4.240387231000001,22.64280605,1.21e-05,4.864806378132118e-05,4.500953694557894,962,3.574707122,Upregulated,4.31293444020183
C1orf159,-1.363709865,0.872003471,14.50558744,0.000325074,0.0005015346241258741,4.499832186242179,963,2.741192873,Downregulated,3.299699079497514
KIR2DL3,1.468625881,1.521411399,13.02606788,0.000616936,0.0008642000317460317,4.498967554919577,964,2.54724583,Upregulated,3.0633857220711596
ARFGAP1,-1.057621051,5.246559196000001,22.05818116,1.52e-05,5.589166666666667e-05,4.4976952716311285,965,3.522835474,Downregulated,4.252652939706973
GATA3,-1.191804869,2.925304118,17.85140138,7.99e-05,0.00016889041916167666,4.495958712637257,966,3.1226664619999998,Downregulated,3.7723949864457693
GPX1,-1.272603306,7.500639269,16.05516254,0.000167778,0.0002931962079207921,4.495905964612738,967,2.925879227,Downregulated,3.532841650980858
ACD,-1.06540705,3.477346138,21.69007213,1.75e-05,6.056372549019608e-05,4.493660450205876,968,3.491246284,Downregulated,4.2177874176878
ELF1,1.182446388,7.487159007000001,18.06128925,7.340000000000001e-05,0.00015876348039215688,4.4924087172689955,969,3.1443531389999997,Upregulated,3.799249389113949
FCGRT,-1.087734892,7.913638418,20.97383627,2.3e-05,7.434981684981685e-05,4.490952908768608,970,3.421981841,Downregulated,4.128720096963303
POLR2I,-1.146514926,2.836026406,18.95254961,5.12e-05,0.00012146236559139784,4.489245994268837,971,3.242895517,Downregulated,3.9155582648462066
ATG101,-1.054760701,4.41359104,22.10925471,1.49e-05,5.559936575052854e-05,4.487933121011809,972,3.525807696,Downregulated,4.254930162601696
MYL6,-1.007984788,10.73294685,24.16037606,6.84e-06,3.53e-05,4.487775369717893,973,3.6865997439999996,Downregulated,4.452225294612178
PYCR3,-1.262499201,0.776646295,16.21589267,0.000157773,0.00027930726680040123,4.486818338750054,974,2.942557194,Downregulated,3.5539177650141376
MYSM1,1.216273358,5.049152977,17.16647403,0.00010577700000000001,0.00020516088461538465,4.485501129853285,975,3.05013276,Upregulated,3.6879054370056217
RPS17,-1.121097222,9.191960177999999,19.64485352,3.8900000000000004e-05,0.0001017162962962963,4.476103376134128,976,3.304110969,Downregulated,3.992609461781476
TAF2,1.14163506,4.1322082060000005,18.98368101,5.0600000000000003e-05,0.00012068783783783785,4.473310317477281,977,3.2452417810000003,Upregulated,3.9183364931673355
ERFL,-1.142403935,-0.157616455,18.98085141,5.16e-05,0.00012159412550066754,4.472611258881372,978,3.241684795,Downregulated,3.915087406348414
BEGAIN,-1.509086076,-0.6919970329999999,12.41628997,0.0008139719999999999,0.0010908584510250568,4.4702624606658095,979,2.462236768,Downregulated,2.9622315994822084
RPL7,-1.025898523,9.265557221,23.09406824,1.0199999999999999e-05,4.4342364532019706e-05,4.465922114282041,980,3.6077041010000004,Downregulated,4.353181152091435
