Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
PLS3,1.155538263,-1.151996481,9.107095785,0.003670567,0.008220133,2.409437291,3336,2.085121167,Upregulated
CDT1,1.345106211,0.899000621,7.502536822,0.00809396,0.016176388,2.409244531,3337,1.791118435,Upregulated
COL9A2,1.462850554,5.865939604,6.699539152,0.012051435,0.022731214,2.404015508,3338,1.643377378,Upregulated
MFGE8,1.31615008,4.016488434,7.664650447,0.007457633,0.015088896,2.397160125,3340,1.821342536,Upregulated
MPV17L,1.570487172,-1.267972292,6.037496548,0.016635244,0.030075543,2.389946224,3343,1.52178653,Upregulated
SLC9A4,1.479609015,-1.463233699,6.45409759,0.013329502,0.024790821,2.375821634,3346,1.605709083,Upregulated
ARHGEF17,1.084128698,1.886524732,9.727364552,0.002778327,0.006463301,2.373749208,3347,2.189545589,Upregulated
ITM2C,1.296184122,6.03022324,7.714215062,0.0072782,0.014778303,2.372503561,3348,1.830375423,Upregulated
CDK5R1,1.190450924,4.64887043,8.579023117,0.004783982,0.010310193,2.365108362,3350,1.98673319,Upregulated
SLC45A2,1.65825892,-2.105186747,5.457297586,0.021690481,0.037967667,2.355699559,3351,1.420586092,Upregulated
SLC6A9,1.63584746,0.108004935,5.649515843,0.020664525,0.036395305,2.353910278,3352,1.438954631,Upregulated
NXNL2,1.228495147,-1.259726704,8.102001163,0.005922473,0.012403687,2.342063586,3354,1.906449197,Upregulated
MMP9,1.192263315,8.293370413,8.449184333,0.005092184,0.01087737,2.340980535,3355,1.963476109,Upregulated
C1orf116,1.101903899,0.347840644,9.355953598,0.003321627,0.007552621,2.338132441,3356,2.121902322,Upregulated
CENPW,1.03467461,2.359353833,10.08134174,0.002354583,0.005615381,2.328660136,3357,2.250620741,Upregulated
DCAF4L1,1.119106345,1.264826816,9.049044844,0.003828978,0.008527988,2.315602705,3358,2.069153405,Upregulated
ARNT2,1.661948888,-1.92614626,5.315013378,0.023666451,0.040958622,2.306211116,3359,1.387654658,Upregulated
LOC102724560,1.193373264,2.428552108,8.256773314,0.005589665,0.01180206,2.300873979,3360,1.928042171,Upregulated
