Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
ZNF229,-1.202224971,0.063832343,9.18688781,0.007000778,0.014661009,2.204683607,2908,1.833836145,Downregulated
CD79B,-1.073853644,3.58699286,10.85535667,0.00386615,0.008917415,2.201143323,2909,2.049761004,Downregulated
SPDYE6,-1.012410709,2.690579941,11.8654375,0.002761178,0.006720464,2.199564274,2911,2.172600757,Downregulated
PPP1R16B,-1.121884151,6.233509259,10.06832201,0.00507355,0.011153055,2.190597903,2914,1.952606159,Downregulated
GPRASP1,-1.197833335,5.805362705,9.105988335,0.007161369,0.014933488,2.187050516,2915,1.825838748,Downregulated
NUDT12,-1.431133518,1.337327059,6.931069371,0.016539754,0.030504592,2.169075724,2918,1.515634773,Downregulated
GRIK4,-1.528051213,-0.457432368,6.261257358,0.021927876,0.038678928,2.158411412,2922,1.41252557,Downregulated
S1PR5,-1.263289513,4.10918109,8.120535499,0.010350619,0.020398598,2.135464199,2930,1.690399689,Downregulated
GNAO1,-1.097562453,1.813175387,9.879851474,0.005424595,0.011782424,2.116940422,2937,1.928765344,Downregulated
GRIN2C,-1.181564327,1.168497984,8.834901342,0.007921428,0.016268107,2.113420376,2938,1.788662985,Downregulated
EVC,-1.130952213,-0.130569355,9.444269004,0.006388501,0.013566113,2.112103648,2939,1.867544555,Downregulated
GPAT2,-1.358547813,0.462499902,7.185281317,0.014965562,0.028011503,2.109367721,2940,1.552663588,Downregulated
MTFP1,-1.066296364,1.53642908,10.23798212,0.004784838,0.010621024,2.104691604,2941,1.973833613,Downregulated
CAPN12,-1.004109579,1.768172803,11.12360628,0.003532703,0.00824837,2.09219471,2943,2.08363186,Downregulated
TXK,-1.079181386,6.229156619,9.897366865,0.005388412,0.011717671,2.084070536,2945,1.931158712,Downregulated
POU5F1B,-1.205466713,-1.33361553,8.337453995,0.009461761,0.018913129,2.077304375,2946,1.723236613,Downregulated
GNB3,-1.080106008,-0.856273783,9.84149831,0.00556605,0.012046536,2.072872287,2948,1.919137817,Downregulated
ZNF208,-1.218139255,3.070494291,8.14235448,0.010265275,0.020252337,2.062949097,2950,1.693524848,Downregulated
ARVCF,-1.065161477,-0.227470764,9.967510076,0.00530902,0.011580754,2.06243293,2951,1.936263163,Downregulated
AR,-1.290347756,-1.061957329,7.468637447,0.013357878,0.025432501,2.057602645,2952,1.594610937,Downregulated
SLAMF6,-1.027117349,5.753124187,10.46651366,0.004416856,0.009934567,2.05716309,2953,2.002851078,Downregulated
SLC4A4,-1.155574435,1.820953371,8.610213201,0.008605286,0.017439189,2.032047261,2958,1.758473708,Downregulated
NEK10,-1.063661053,-1.555001146,9.677115562,0.005712762,0.012318022,2.031017197,2959,1.909459025,Downregulated
RCAN2,-1.438767889,-1.19305362,6.218484373,0.022046149,0.038833779,2.029799852,2960,1.410790349,Downregulated
USP6,-1.259875652,0.638927732,7.580713815,0.012786543,0.024487038,2.029739996,2961,1.611063753,Downregulated
C2CD4D,-1.303169529,-1.811207865,7.048815937,0.015010682,0.028075331,2.022095723,2964,1.551675111,Downregulated
ZNF571,-1.130179536,1.631121359,8.825868034,0.00794309,0.016294206,2.020723472,2965,1.787966785,Downregulated
ZNF772,-1.121410867,1.762720365,8.803822703,0.00800743,0.016397147,2.001978247,2970,1.785231717,Downregulated
TRMT5,-1.088047655,1.718150499,9.213931809,0.006888399,0.014466092,2.001625554,2971,1.839648792,Downregulated
ADAMTS17,-1.059219157,0.583678356,9.575342074,0.006060349,0.012951315,1.999473315,2973,1.887686133,Downregulated
CTSW,-1.0378831,5.946546204,9.854179551,0.00547137,0.011868602,1.998548141,2974,1.925600428,Downregulated
COL11A2,-1.308859338,1.107063154,6.995496007,0.016118301,0.029818623,1.996681167,2975,1.525512412,Downregulated
ZFP82,-1.030388836,1.404441344,9.816870367,0.005548731,0.012015177,1.9786246,2979,1.920269835,Downregulated
IL24,-1.218311265,2.85111942,7.645211283,0.012439355,0.023923461,1.975096967,2982,1.621175986,Downregulated
CLEC9A,-1.144742185,1.840205851,8.259057033,0.009822067,0.01951393,1.957114502,2985,1.709655264,Downregulated
ZNF154,-1.058059346,4.192816074,9.28364855,0.006712878,0.014155828,1.95642021,2986,1.849064722,Downregulated
ENPP1,-1.115507941,-1.469609567,8.373081894,0.00928443,0.018623408,1.92976275,2990,1.729940845,Downregulated
TMIGD2,-1.092272054,0.789735757,8.661225922,0.008455147,0.01717317,1.928023509,2991,1.765149535,Downregulated
DLG5,-1.126454146,3.037882309,8.254577647,0.009835786,0.019532047,1.925394281,2992,1.709252247,Downregulated
GNAI1,-1.00075238,-0.201606318,9.827534563,0.005573968,0.012061623,1.920037746,2993,1.918594234,Downregulated
CHD5,-1.160130978,-1.699320717,7.767428832,0.011465255,0.022302012,1.916137231,2994,1.651655949,Downregulated
XCL1,-1.319057614,1.089765059,6.479108799,0.019910073,0.035571679,1.911176824,2996,1.448895639,Downregulated
ZNF132,-1.072917915,0.8390446,8.72840074,0.008245019,0.016813398,1.903726004,2998,1.774344502,Downregulated
CCDC141,-1.25943096,1.65793939,6.847904694,0.017101188,0.031359153,1.893725322,3000,1.503635675,Downregulated
GZMK,-1.125054155,4.710455019,7.937290039,0.011104798,0.021689556,1.8718081,3003,1.663749334,Downregulated
HAVCR1,-1.077951578,1.208615334,8.274425268,0.009769956,0.019425545,1.845050805,3010,1.711626796,Downregulated
ZC3H12B,-1.0176793,2.315170482,8.918391234,0.007673511,0.015807383,1.832982918,3012,1.801140023,Downregulated
PRSS1,-1.100965618,-1.483002731,7.899855248,0.011134856,0.021732332,1.830788752,3013,1.662893666,Downregulated
FAM111B,-1.227026158,1.640688641,6.768130861,0.01766644,0.032228666,1.830425685,3014,1.491757672,Downregulated
NTHL1,-1.01487402,-0.878604348,8.960470128,0.007640379,0.015758602,1.829292475,3015,1.802482318,Downregulated
AKAP5,-1.205180735,3.021513912,6.908206903,0.016681453,0.030731024,1.82274303,3016,1.512422972,Downregulated
USP44,-1.09290956,1.217105347,7.939617424,0.01110421,0.021690282,1.818311679,3017,1.66373481,Downregulated
GZMH,-1.339873271,5.876886793,5.863518753,0.025790352,0.044349797,1.812993731,3019,1.353108365,Downregulated
DTHD1,-1.013077196,3.238263083,8.822601785,0.007948737,0.016300541,1.811177371,3020,1.787797986,Downregulated
LIPC,-1.177127458,0.161170218,6.98262189,0.016250963,0.030042231,1.79190325,3022,1.522267821,Downregulated
MAMDC2,-1.108579799,-1.995369622,7.293024922,0.013448101,0.02556564,1.765239652,3023,1.592343333,Downregulated
ARHGEF25,-1.085211833,-0.649261924,7.700561703,0.012286874,0.023690403,1.763933216,3024,1.625427555,Downregulated
FAM167A,-1.30114228,0.359572872,5.856139901,0.025939587,0.044565738,1.757841791,3025,1.350998902,Downregulated
JOSD2,-1.015679067,-1.520765848,8.23051762,0.009818592,0.019510068,1.736548368,3032,1.709741221,Downregulated
WNT10A,-1.178386879,-1.408935166,6.601694877,0.018761446,0.033852983,1.732703667,3034,1.470403054,Downregulated
TBX21,-1.068084337,4.587354375,7.481537156,0.013263593,0.025282794,1.705917532,3037,1.597174935,Downregulated
CAPN8,-1.100798991,-0.860136841,7.153305072,0.015231307,0.028417795,1.70228616,3039,1.546409629,Downregulated
RNF125,-1.002334922,6.902900062,7.930933889,0.011131916,0.021729923,1.666824662,3043,1.662941822,Downregulated
PRSS21,-1.198233876,0.332298792,6.099531995,0.023382252,0.040761485,1.665245526,3044,1.389749997,Downregulated
LDB2,-1.169668502,-0.413109335,6.308865509,0.021493058,0.037969778,1.661586557,3045,1.42056194,Downregulated
LINGO2,-1.192382608,-0.591610168,6.091323367,0.023559014,0.040994165,1.654166103,3048,1.387277952,Downregulated
PRF1,-1.005297697,6.507676778,7.72345093,0.012064065,0.02333143,1.640704798,3050,1.632058647,Downregulated
ANKUB1,-1.16742155,0.148680902,6.108625389,0.023310442,0.040672746,1.623529072,3052,1.390696507,Downregulated
KLRC4-KLRK1,-1.169507509,2.012624173,6.019229205,0.024134784,0.041813276,1.6123834,3055,1.378685803,Downregulated
YES1,-1.062053413,3.405753209,6.891046432,0.016797503,0.03091352,1.603542975,3057,1.509851534,Downregulated
SYBU,-1.074543624,-1.152913128,6.73294196,0.017980031,0.032683735,1.596415414,3058,1.485668314,Downregulated
CARNS1,-1.013731128,2.336622228,7.156412691,0.015094524,0.028215575,1.570787636,3059,1.549511101,Downregulated
FGFBP2,-1.173251385,5.198884835,5.746823015,0.027119761,0.046279791,1.565831406,3060,1.334608616,Downregulated
CLIC3,-1.133870649,-1.789885778,5.914054936,0.024547809,0.042436495,1.555965895,3061,1.372260492,Downregulated
BACE2,-1.07736278,2.117689323,6.418213767,0.020404002,0.036297526,1.55153489,3062,1.440122973,Downregulated
KLRB1,-1.047775451,5.426597832,6.688291718,0.018245981,0.033072787,1.551262157,3063,1.480529206,Downregulated
FAM50B,-1.054512231,-1.26189328,6.588486383,0.019034903,0.034265131,1.545016072,3065,1.465147608,Downregulated
FPR3,-1.137084524,1.003789357,5.665687463,0.028111357,0.047690848,1.502731063,3068,1.321564959,Downregulated
SEC14L2,-1.040389994,2.488724422,6.220933039,0.02215842,0.039004575,1.465789282,3070,1.408884447,Downregulated
ABCB4,-1.052313269,1.449818978,6.013286776,0.024200633,0.041921657,1.449626307,3071,1.377561558,Downregulated
PDGFD,-1.012708125,2.844681871,6.205428796,0.022302761,0.03920448,1.424540366,3073,1.406664301,Downregulated
COL19A1,-1.049655783,3.602891427,5.790645171,0.026612215,0.04560304,1.407594916,3074,1.341006204,Downregulated
ENPP5,-1.00724791,1.377698354,6.050679482,0.023819604,0.041351586,1.393535365,3076,1.383507825,Downregulated
